Id,Obs,Mdl
31872,1,0
31873,1,1
31874,1,1
31875,1,1
31876,1,0
31877,1,0
31878,1,1
31879,1,1
31880,1,0
31881,1,1
31882,1,0
31883,1,1
31884,1,1
31885,1,0
31886,1,0
31887,1,1
31888,1,1
31889,1,0
31890,1,1
31891,1,0
31892,1,1
31893,1,1
31894,1,1
31895,1,0
31896,1,1
31897,1,1
31898,1,1
31899,1,0
31900,1,1
31901,1,0
31902,1,0
31903,1,1
31904,1,0
31905,1,0
31906,1,1
31907,1,0
31908,1,1
31909,1,0
31910,1,1
31911,2,1
31912,1,0
31913,1,1
31914,2,2
31915,1,0
31916,3,0
31917,1,0
31918,1,0
31919,1,1
31920,1,0
31921,1,0
31922,1,1
31923,1,1
31924,2,1
31925,1,0
31926,1,1
31927,1,0
31928,1,1
31929,1,1
31930,1,1
31931,1,1
31932,1,1
31933,1,1
31934,1,0
31935,5,4
31936,9,6
31937,1,0
31938,1,0
31939,1,1
31940,1,1
31941,1,0
31942,4,4
31943,1,1
31944,1,0
31945,1,1
31946,1,1
31947,1,1
31948,1,1
31949,1,1
31950,1,0
31951,1,0
31952,1,1
31953,1,1
31954,2,2
31955,1,1
31956,1,1
31957,1,1
31958,1,1
31959,3,3
31960,5,3
31961,1,1
31962,1,0
31963,4,3
31964,2,2
31965,1,1
31966,1,1
31967,1,1
31968,2,2
31969,1,1
31970,1,1
31971,1,1
31972,1,1
31973,1,1
31974,1,1
31975,1,1
31976,4,3
31977,1,0
31978,1,1
31979,1,1
31980,1,1
31981,1,1
31982,1,0
31983,1,1
31984,2,2
31985,1,1
31986,1,1
31987,1,1
31988,1,0
31989,1,1
31990,1,1
31991,3,3
31992,2,2
31993,1,0
31994,1,0
31995,1,1
31996,1,1
31997,1,0
31998,1,0
31999,1,1
32000,1,0
32001,1,1
32002,1,0
32003,1,1
32004,1,1
32005,2,2
32006,1,1
32007,1,1
32008,1,1
32009,1,0
32010,1,0
32011,1,1
32012,1,1
32013,1,1
32014,1,1
32015,1,1
32016,1,1
32017,1,1
32018,1,1
32019,3,3
32020,1,1
32021,1,1
32022,1,0
32023,1,1
32024,1,1
32025,1,0
32026,2,2
32027,1,1
32028,1,0
32029,1,0
32030,1,1
32031,1,1
32032,1,1
32033,1,0
32034,1,1
32035,1,1
32036,1,1
32037,1,0
32038,1,0
32039,1,1
32040,1,1
32041,1,1
32042,1,1
32043,1,1
32044,1,1
32045,1,1
32046,1,1
32047,1,1
32048,1,0
32049,2,2
32050,2,2
32051,4,4
32052,1,1
32053,2,2
32054,1,1
32055,1,1
32056,1,0
32057,1,1
32058,1,1
32059,1,1
32060,1,1
32061,1,1
32062,1,1
32063,3,3
32064,1,1
32065,1,1
32066,1,1
32067,1,1
32068,1,1
32069,1,1
32070,1,1
32071,1,1
32072,1,1
32073,1,1
32074,1,1
32075,2,2
32076,1,1
32077,1,1
32078,1,1
32079,1,1
32080,2,2
32081,1,1
32082,6,6
32083,1,1
32084,1,0
32085,2,3
32086,3,2
32087,2,1
32088,1,0
32089,1,1
32090,1,0
32091,1,1
32092,2,2
32093,1,1
32094,1,1
32095,3,1
32096,1,1
32097,1,1
32098,1,1
32099,1,1
32100,1,1
32101,1,1
32102,1,0
32103,1,0
32104,1,0
32105,2,2
32106,1,0
32107,1,1
32108,1,1
32109,1,0
32110,1,0
32111,1,1
32112,5,5
32113,1,0
32114,1,1
32115,2,0
32116,1,1
32117,1,1
32118,1,1
32119,1,1
32120,1,1
32121,1,1
32122,1,1
32123,1,0
32124,1,1
32125,2,1
32126,2,2
32127,1,0
32128,1,0
32129,1,0
32130,1,0
32131,1,0
32132,1,1
32133,1,1
32134,1,0
32135,1,1
32136,1,1
32137,1,1
32138,1,1
32139,1,1
32140,1,0
32141,1,1
32142,1,1
32143,1,0
32144,2,2
32145,1,1
32146,1,1
32147,1,1
32148,1,1
32149,1,1
32150,2,1
32151,1,1
32152,1,1
32153,1,0
32154,1,1
32155,1,0
32156,1,0
32157,1,0
32158,1,1
32159,1,1
32160,1,1
32161,1,1
32162,1,1
32163,1,1
32164,1,1
32165,1,1
32166,1,0
32167,1,1
32168,1,0
32169,1,0
32170,1,1
32171,1,1
32172,1,1
32173,1,1
32174,1,0
32175,2,1
32176,1,1
32177,1,0
32178,1,1
32179,2,2
32180,2,1
32181,1,1
32182,3,0
32183,3,2
32184,1,1
32185,1,1
32186,1,1
32187,2,2
32188,1,1
32189,1,1
32190,1,1
32191,2,2
32192,1,1
32193,1,1
32194,2,2
32195,1,1
32196,1,1
32197,1,1
32198,1,1
32199,1,1
32200,3,2
32201,1,1
32202,1,1
32203,1,1
32204,1,1
32205,1,1
32206,1,1
32207,1,1
32208,1,1
32209,1,1
32210,4,3
32211,1,1
32212,1,1
32213,1,1
32214,1,0
32215,1,1
32216,1,1
32217,2,2
32218,1,0
32219,1,1
32220,1,1
32221,1,1
32222,2,2
32223,1,1
32224,1,1
32225,1,1
32226,1,0
32227,1,0
32228,1,0
32229,1,1
32230,1,1
32231,1,1
32232,1,1
32233,1,0
32234,1,1
32235,2,1
32236,1,0
32237,1,1
32238,1,1
32239,1,1
32240,1,1
32241,1,1
32242,1,1
32243,1,1
32244,1,1
32245,1,1
32246,1,0
32247,1,0
32248,1,0
32249,1,1
32250,1,1
32251,1,0
32252,1,0
32253,1,1
32254,1,0
32255,1,1
32256,1,1
32257,1,1
32258,1,0
32259,1,1
32260,1,1
32261,1,1
32262,2,1
32263,1,0
32264,1,1
32265,3,0
32266,1,1
32267,1,0
32268,2,2
32269,1,1
32270,4,4
32271,2,2
32272,1,1
32273,1,1
32274,1,0
32275,1,1
32276,1,1
32277,1,1
32278,1,0
32279,1,1
32280,1,1
32281,1,1
32282,1,0
32283,2,1
32284,1,0
32285,1,1
32286,1,1
32287,1,1
32288,1,1
32289,2,2
32290,1,1
32291,1,0
32292,1,1
32293,1,1
32294,1,1
32295,1,1
32296,1,0
32297,1,0
32298,1,1
32299,1,1
32300,1,1
32301,1,1
32302,1,1
32303,1,1
32304,1,1
32305,1,0
32306,1,0
32307,1,1
32308,1,1
32309,1,1
32310,1,1
32311,1,1
32312,1,1
32313,1,0
32314,1,0
32315,2,2
32316,1,1
32317,1,1
32318,1,1
32319,1,1
32320,2,0
32321,1,1
32322,1,1
32323,1,1
32324,1,1
32325,1,1
32326,1,1
32327,1,1
32328,2,1
32329,1,1
32330,1,1
32331,1,1
32332,1,1
32333,1,1
32334,1,1
32335,1,1
32336,1,1
32337,2,2
32338,1,0
32339,1,0
32340,1,0
32341,1,0
32342,1,1
32343,1,1
32344,1,1
32345,3,2
32346,1,0
32347,1,1
32348,1,1
32349,1,1
32350,1,1
32351,1,1
32352,1,0
32353,1,1
32354,1,1
32355,3,3
32356,1,0
32357,1,0
32358,1,0
32359,1,1
32360,1,0
32361,1,1
32362,1,1
32363,1,1
32364,1,1
32365,1,0
32366,1,1
32367,1,0
32368,1,0
32369,1,0
32370,1,1
32371,5,4
32372,1,0
32373,1,1
32374,1,1
32375,1,1
32376,1,1
32377,1,0
32378,1,1
32379,1,0
32380,3,3
32381,1,0
32382,2,0
32383,1,0
32384,1,1
32385,1,1
32386,2,1
32387,1,1
32388,1,1
32389,2,2
32390,1,0
32391,1,1
32392,1,0
32393,1,1
32394,1,0
32395,1,1
32396,1,1
32397,4,2
32398,1,0
32399,1,1
32400,2,0
32401,2,0
32402,2,2
32403,1,1
32404,1,1
32405,1,1
32406,1,0
32407,1,0
32408,1,1
32409,1,1
32410,1,1
32411,1,1
32412,1,0
32413,1,0
32414,1,0
32415,1,0
32416,1,1
32417,1,0
32418,1,1
32419,1,1
32420,1,1
32421,1,1
32422,1,1
32423,1,0
32424,1,1
32425,2,2
32426,2,2
32427,1,1
32428,1,1
32429,1,1
32430,1,0
32431,1,1
32432,1,1
32433,1,1
32434,1,1
32435,1,0
32436,1,0
32437,1,0
32438,1,0
32439,2,2
32440,1,1
32441,1,1
32442,2,2
32443,1,0
32444,1,1
32445,1,0
32446,1,0
32447,1,1
32448,3,2
32449,1,1
32450,1,1
32451,1,1
32452,1,1
32453,1,0
32454,1,1
32455,1,0
32456,1,0
32457,1,0
32458,1,0
32459,1,0
32460,1,1
32461,2,2
32462,1,1
32463,1,1
32464,1,1
32465,1,1
32466,1,0
32467,1,0
32468,2,1
32469,1,1
32470,1,0
32471,1,1
32472,1,1
32473,1,1
32474,1,1
32475,1,0
32476,1,0
32477,1,1
32478,1,0
32479,1,0
32480,2,2
32481,1,0
32482,1,1
32483,2,2
32484,1,1
32485,1,1
32486,1,1
32487,1,1
32488,2,2
32489,1,0
32490,1,0
32491,1,0
32492,1,0
32493,1,1
32494,1,0
32495,1,1
32496,1,0
32497,1,1
32498,1,0
32499,2,2
32500,1,1
32501,1,0
32502,2,2
32503,1,1
32504,1,0
32505,1,1
32506,1,1
32507,1,0
32508,1,0
32509,1,0
32510,1,1
32511,1,0
32512,1,0
32513,2,2
32514,1,1
32515,1,1
32516,1,0
32517,3,1
32518,1,0
32519,1,0
32520,1,1
32521,1,1
32522,1,1
32523,2,1
32524,1,1
32525,1,0
32526,1,1
32527,1,0
32528,2,1
32529,1,1
32530,1,0
32531,1,0
32532,2,0
32533,1,1
32534,1,1
32535,1,0
32536,1,1
32537,1,0
32538,1,1
32539,1,1
32540,2,2
32541,1,0
32542,2,1
32543,1,0
32544,2,1
32545,1,1
32546,1,1
32547,1,0
32548,1,1
32549,1,1
32550,1,0
32551,1,0
32552,1,1
32553,1,0
32554,2,1
32555,1,1
32556,1,1
32557,1,1
32558,4,4
32559,1,0
32560,1,0
32561,1,0
32562,1,1
32563,1,1
32564,1,1
32565,1,0
32566,1,0
32567,1,1
32568,1,1
32569,1,0
32570,1,1
32571,1,1
32572,1,1
32573,1,1
32574,1,1
32575,1,0
32576,2,2
32577,1,0
32578,1,1
32579,1,0
32580,1,0
32581,1,1
32582,2,0
32583,4,3
32584,1,1
32585,1,0
32586,1,0
32587,1,1
32588,1,0
32589,1,0
32590,1,0
32591,2,2
32592,1,1
32593,2,1
32594,1,0
32595,1,1
32596,2,0
32597,1,1
32598,1,1
32599,1,0
32600,2,1
32601,1,1
32602,1,1
32603,1,0
32604,1,1
32605,1,0
32606,1,0
32607,1,0
32608,1,1
32609,1,0
32610,2,2
32611,2,0
32612,1,0
32613,1,0
32614,1,1
32615,1,0
32616,1,1
32617,3,2
32618,1,1
32619,1,0
32620,1,1
32621,1,1
32622,1,1
32623,1,0
32624,3,2
32625,1,1
32626,2,0
32627,1,1
32628,1,0
32629,2,2
32630,1,1
32631,1,1
32632,3,1
32633,5,5
32634,2,1
32635,2,0
32636,1,1
32637,1,1
32638,6,5
32639,1,0
32640,4,0
32641,1,0
32642,1,0
32643,1,0
32644,1,0
32645,1,1
32646,1,0
32647,1,1
32648,1,1
32649,1,1
32650,1,1
32651,1,1
32652,1,1
32653,1,0
32654,1,0
32655,1,0
32656,1,1
32657,1,0
32658,1,0
32659,2,2
32660,1,1
32661,1,0
32662,1,1
32663,1,1
32664,1,0
32665,1,0
32666,2,1
32667,2,0
32668,15,16
32669,2,2
32670,3,0
32671,1,0
32672,1,0
32673,3,0
32674,1,0
32675,1,0
32676,1,1
32677,1,0
32678,1,0
32679,1,0
32680,1,1
32681,1,1
32682,1,1
32683,1,0
32684,4,3
32685,1,0
32686,1,1
32687,1,1
32688,1,0
32689,1,0
32690,1,1
32691,2,1
32692,1,0
32693,1,1
32694,1,0
32695,1,1
32696,1,1
32697,1,1
32698,1,1
32699,1,1
32700,1,1
32701,1,1
32702,12,5
32703,1,0
32704,2,2
32705,1,1
32706,1,0
32707,1,0
32708,2,1
32709,1,1
32710,1,1
32711,2,1
32712,1,0
32713,1,0
32714,1,1
32715,3,2
32716,1,1
32717,1,1
32718,1,1
32719,1,0
32720,1,1
32721,1,2
32722,1,0
32723,1,0
32724,3,2
32725,1,0
32726,1,1
32727,1,0
32728,2,2
32729,2,0
32730,1,1
32731,1,1
32732,6,6
32733,3,3
32734,2,1
32735,1,1
32736,1,0
32737,1,0
32738,1,1
32739,2,1
32740,2,2
32741,1,0
32742,1,1
32743,2,0
32744,1,0
32745,1,0
32746,1,1
32747,1,1
32748,1,0
32749,1,0
32750,1,0
32751,1,1
32752,1,1
32753,1,0
32754,6,5
32755,2,0
32756,2,0
32757,2,0
32758,1,0
32759,2,0
32760,1,0
32761,1,0
32762,1,1
32763,1,0
32764,1,1
32765,1,1
32766,1,0
32767,1,0
32768,1,0
32769,3,0
32770,1,0
32771,1,1
32772,1,0
32773,3,3
32774,3,2
32775,1,0
32776,1,1
32777,1,0
32778,1,0
32779,1,0
32780,1,1
32781,1,1
32782,1,0
32783,1,1
32784,2,0
32785,1,1
32786,1,0
32787,3,1
32788,3,0
32789,4,3
32790,1,0
32791,5,2
32792,1,0
32793,4,4
32794,1,0
32795,1,0
32796,1,0
32797,1,1
32798,3,2
32799,1,0
32800,2,2
32801,1,1
32802,1,0
32803,2,2
32804,1,1
32805,1,1
32806,3,2
32807,1,0
32808,1,0
32809,1,0
32810,1,0
32811,1,1
32812,1,0
32813,1,0
32814,2,1
32815,1,0
32816,1,1
32817,1,1
32818,1,1
32819,1,0
32820,2,0
32821,1,0
32822,1,1
32823,1,0
32824,1,1
32825,1,0
32826,1,1
32827,1,0
32828,1,0
32829,1,0
32830,1,1
32831,1,0
32832,1,0
32833,2,2
32834,1,0
32835,1,1
32836,2,0
32837,1,1
32838,1,0
32839,1,1
32840,1,0
32841,1,1
32842,1,0
32843,1,0
32844,2,2
32845,1,1
32846,1,0
32847,1,0
32848,1,0
32849,1,1
32850,1,0
32851,1,1
32852,1,1
32853,2,2
32854,1,0
32855,1,0
32856,3,0
32857,1,1
32858,2,2
32859,1,0
32860,1,1
32861,5,2
32862,1,0
32863,2,2
32864,3,0
32865,1,0
32866,1,0
32867,1,1
32868,2,1
32869,1,1
32870,1,0
32871,1,0
32872,1,1
32873,1,0
32874,7,5
32875,1,0
32876,1,0
32877,3,2
32878,1,0
32879,1,0
32880,1,1
32881,1,1
32882,1,1
32883,1,0
32884,2,2
32885,1,1
32886,1,0
32887,1,0
32888,1,1
32889,1,0
32890,2,2
32891,1,0
32892,1,1
32893,1,1
32894,1,1
32895,2,0
32896,2,2
32897,1,1
32898,2,0
32899,1,0
32900,1,1
32901,1,1
32902,2,2
32903,1,0
32904,1,0
32905,1,1
32906,1,1
32907,1,0
32908,1,0
32909,1,1
32910,1,0
32911,1,0
32912,1,0
32913,1,1
32914,1,0
32915,1,1
32916,1,0
32917,1,0
32918,1,0
32919,1,1
32920,1,1
32921,2,1
32922,1,1
32923,1,0
32924,2,0
32925,1,0
32926,1,0
32927,2,2
32928,2,0
32929,1,0
32930,2,0
32931,10,6
32932,2,1
32933,3,3
32934,1,0
32935,2,0
32936,1,0
32937,7,6
32938,2,0
32939,1,0
32940,1,0
32941,1,0
32942,1,1
32943,1,1
32944,1,1
32945,1,0
32946,1,0
32947,1,0
32948,2,1
32949,1,1
32950,1,1
32951,1,1
32952,1,0
32953,1,1
32954,1,0
32955,1,0
32956,1,0
32957,3,3
32958,1,0
32959,1,0
32960,16,13
32961,1,0
32962,3,0
32963,18,10
32964,1,0
32965,3,3
32966,2,0
32967,2,2
32968,1,1
32969,1,0
32970,2,1
32971,1,0
32972,1,0
32973,1,1
32974,1,0
32975,1,0
32976,1,1
32977,1,1
32978,6,5
32979,3,0
32980,1,0
32981,1,0
32982,1,0
32983,1,1
32984,1,0
32985,1,1
32986,7,7
32987,1,1
32988,1,0
32989,2,0
32990,2,2
32991,1,1
32992,1,0
32993,1,0
32994,1,0
32995,1,0
32996,1,1
32997,3,1
32998,1,1
32999,1,1
33000,5,5
33001,1,1
33002,18,18
33003,2,0
33004,1,1
33005,1,0
33006,1,1
33007,1,0
33008,1,0
33009,1,0
33010,1,0
33011,1,1
33012,2,2
33013,1,0
33014,1,1
33015,1,1
33016,1,0
33017,1,0
33018,1,0
33019,1,1
33020,1,0
33021,1,1
33022,2,2
33023,1,1
33024,1,0
33025,2,2
33026,1,1
33027,1,0
33028,1,1
33029,2,1
33030,1,0
33031,1,1
33032,1,0
33033,1,0
33034,1,0
33035,1,1
33036,1,1
33037,1,0
33038,1,0
33039,2,0
33040,1,0
33041,1,1
33042,2,0
33043,2,0
33044,1,0
33045,1,1
33046,3,3
33047,1,0
33048,1,1
33049,1,0
33050,1,1
33051,1,1
33052,1,1
33053,1,0
33054,1,1
33055,1,0
33056,1,0
33057,1,0
33058,1,1
33059,2,0
33060,1,0
33061,1,0
33062,1,1
33063,1,1
33064,1,0
33065,1,1
33066,2,3
33067,1,1
33068,1,0
33069,1,1
33070,1,0
33071,1,1
33072,1,0
33073,1,1
33074,1,1
33075,1,1
33076,1,0
33077,1,0
33078,1,0
33079,1,0
33080,1,0
33081,3,1
33082,1,1
33083,1,1
33084,1,1
33085,1,0
33086,12,5
33087,1,1
33088,1,0
33089,1,0
33090,1,0
33091,1,0
33092,1,1
33093,5,2
33094,2,2
33095,1,0
33096,1,1
33097,1,0
33098,1,0
33099,1,1
33100,1,0
33101,1,0
33102,1,0
33103,1,1
33104,1,0
33105,1,1
33106,2,2
33107,1,0
33108,1,0
33109,1,0
33110,1,0
33111,1,0
33112,1,1
33113,1,1
33114,2,2
33115,2,0
33116,1,0
33117,1,1
33118,1,1
33119,1,1
33120,1,0
33121,2,2
33122,2,2
33123,1,0
33124,1,0
33125,1,0
33126,1,0
33127,1,1
33128,1,1
33129,1,1
33130,1,1
33131,2,1
33132,1,0
33133,1,1
33134,1,1
33135,1,0
33136,1,0
33137,1,0
33138,1,0
33139,2,2
33140,1,0
33141,1,2
33142,2,0
33143,1,0
33144,1,1
33145,1,1
33146,1,1
33147,2,2
33148,1,1
33149,2,2
33150,1,1
33151,1,0
33152,2,2
33153,2,1
33154,1,0
33155,1,0
33156,1,0
33157,7,6
33158,1,0
33159,1,0
33160,1,0
33161,1,1
33162,1,0
33163,2,2
33164,1,0
33165,1,0
33166,1,1
33167,1,0
33168,2,0
33169,1,0
33170,1,1
33171,1,1
33172,1,0
33173,26,3
33174,1,1
33175,2,0
33176,10,0
33177,12,6
33178,2,1
33179,1,0
33180,1,0
33181,2,0
33182,1,1
33183,1,1
33184,2,2
33185,3,3
33186,1,0
33187,1,0
33188,1,0
33189,1,1
33190,1,0
33191,1,0
33192,5,2
33193,2,1
33194,2,1
33195,2,2
33196,1,0
33197,1,0
33198,1,1
33199,2,1
33200,5,0
33201,1,0
33202,1,1
33203,1,1
33204,1,1
33205,1,1
33206,1,1
33207,1,1
33208,1,0
33209,1,1
33210,1,1
33211,1,1
33212,1,1
33213,1,1
33214,1,0
33215,1,0
33216,1,0
33217,1,0
33218,1,0
33219,1,1
33220,1,1
33221,2,0
33222,1,1
33223,1,1
33224,1,0
33225,1,0
33226,1,0
33227,1,0
33228,1,1
33229,1,0
33230,1,0
33231,1,1
33232,1,1
33233,1,1
33234,1,0
33235,1,1
33236,1,0
33237,1,0
33238,1,0
33239,1,1
33240,1,0
33241,3,3
33242,1,0
33243,1,1
33244,1,1
33245,1,0
33246,2,0
33247,1,0
33248,1,0
33249,1,1
33250,3,1
33251,4,3
33252,2,2
33253,1,1
33254,1,1
33255,1,1
33256,1,1
33257,3,2
33258,1,1
33259,2,0
33260,1,0
33261,1,0
33262,1,0
33263,2,0
33264,1,0
33265,1,0
33266,1,0
33267,6,4
33268,2,2
33269,4,0
33270,2,2
33271,1,0
33272,2,0
33273,1,0
33274,1,0
33275,1,0
33276,1,1
33277,5,5
33278,2,2
33279,1,0
33280,1,1
33281,1,1
33282,1,1
33283,2,2
33284,1,1
33285,1,0
33286,1,1
33287,1,1
33288,2,2
33289,1,0
33290,3,1
33291,1,1
33292,1,1
33293,1,0
33294,1,0
33295,1,0
33296,2,2
33297,1,0
33298,1,0
33299,1,1
33300,1,0
33301,1,1
33302,1,1
33303,1,1
33304,2,2
33305,1,1
33306,1,0
33307,1,0
33308,1,1
33309,1,1
33310,1,1
33311,1,1
33312,1,1
33313,1,1
33314,1,0
33315,1,0
33316,1,1
33317,1,1
33318,1,1
33319,1,0
33320,1,1
33321,1,1
33322,1,1
33323,1,1
33324,1,0
33325,2,2
33326,1,0
33327,2,0
33328,1,0
33329,1,0
33330,1,0
33331,1,0
33332,1,1
33333,1,0
33334,1,0
33335,1,1
33336,1,1
33337,1,1
33338,1,0
33339,1,1
33340,1,1
33341,1,1
33342,1,1
33343,1,1
33344,1,0
33345,2,0
33346,1,0
33347,2,2
33348,1,0
33349,1,1
33350,1,0
33351,1,1
33352,1,0
33353,1,0
33354,1,0
33355,1,1
33356,1,0
33357,2,0
33358,1,1
33359,2,1
33360,1,0
33361,1,1
33362,1,1
33363,1,0
33364,1,0
33365,3,1
33366,1,0
33367,2,0
33368,1,0
33369,1,0
33370,2,1
33371,1,1
33372,1,0
33373,1,1
33374,2,1
33375,1,1
33376,1,0
33377,1,1
33378,1,0
33379,1,0
33380,1,0
33381,1,1
33382,3,2
33383,2,1
33384,2,0
33385,2,2
33386,1,0
33387,8,7
33388,7,9
33389,3,2
33390,5,3
33391,1,1
33392,1,0
33393,1,0
33394,1,1
33395,1,0
33396,1,1
33397,1,0
33398,1,1
33399,1,1
33400,1,0
33401,1,0
33402,2,0
33403,2,0
33404,1,1
33405,1,0
33406,3,3
33407,4,2
33408,1,1
33409,1,1
33410,2,2
33411,1,0
33412,1,1
33413,1,1
33414,1,0
33415,2,2
33416,1,0
33417,1,1
33418,1,0
33419,1,0
33420,1,0
33421,1,0
33422,1,1
33423,1,0
33424,1,1
33425,1,0
33426,1,0
33427,1,1
33428,1,0
33429,4,3
33430,2,2
33431,1,0
33432,1,0
33433,1,1
33434,1,1
33435,1,1
33436,1,0
33437,1,0
33438,1,1
33439,1,0
33440,1,1
33441,1,0
33442,1,1
33443,3,2
33444,1,1
33445,1,1
33446,1,1
33447,1,1
33448,1,1
33449,1,1
33450,1,1
33451,1,1
33452,1,1
33453,1,1
33454,1,0
33455,2,2
33456,1,1
33457,1,0
33458,1,0
33459,1,1
33460,1,1
33461,1,0
33462,1,1
33463,1,1
33464,1,1
33465,1,1
33466,4,4
33467,1,0
33468,1,1
33469,1,0
33470,1,1
33471,2,2
33472,1,0
33473,1,0
33474,1,0
33475,1,0
33476,1,0
33477,1,1
33478,1,1
33479,1,0
33480,2,1
33481,1,1
33482,1,1
33483,1,0
33484,1,0
33485,1,0
33486,1,1
33487,1,0
33488,1,0
33489,1,0
33490,1,1
33491,2,2
33492,1,0
33493,1,0
33494,1,1
33495,1,1
33496,1,1
33497,1,1
33498,2,1
33499,2,1
33500,1,0
33501,1,0
33502,1,0
33503,1,0
33504,1,1
33505,2,2
33506,1,0
33507,1,0
33508,1,1
33509,1,1
33510,1,0
33511,1,1
33512,1,0
33513,1,1
33514,1,0
33515,1,1
33516,1,0
33517,1,1
33518,1,1
33519,1,1
33520,2,2
33521,1,0
33522,1,1
33523,1,1
33524,1,1
33525,1,1
33526,1,0
33527,1,1
33528,1,0
33529,1,1
33530,1,0
33531,1,0
33532,2,2
33533,1,0
33534,1,1
33535,1,0
33536,1,1
33537,2,2
33538,2,1
33539,1,1
33540,2,2
33541,1,1
33542,1,1
33543,1,0
33544,1,1
33545,1,0
33546,1,1
33547,1,0
33548,1,1
33549,1,0
33550,2,1
33551,3,0
33552,1,0
33553,2,2
33554,1,0
33555,1,0
33556,1,0
33557,1,0
33558,1,0
33559,1,1
33560,1,0
33561,2,2
33562,1,0
33563,1,1
33564,1,0
33565,1,1
33566,1,0
33567,1,0
33568,1,1
33569,1,0
33570,1,0
33571,1,0
33572,1,1
33573,1,1
33574,2,1
33575,1,0
33576,1,1
33577,1,1
33578,5,4
33579,1,1
33580,1,0
33581,1,1
33582,1,0
33583,1,1
33584,1,0
33585,1,1
33586,1,0
33587,1,0
33588,1,0
33589,1,0
33590,1,1
33591,1,1
33592,1,1
33593,1,1
33594,1,1
33595,1,1
33596,3,2
33597,1,0
33598,1,1
33599,1,1
33600,1,1
33601,3,2
33602,1,1
33603,1,1
33604,1,0
33605,2,2
33606,1,0
33607,1,1
33608,1,0
33609,1,1
33610,1,1
33611,1,0
33612,1,1
33613,1,1
33614,1,1
33615,1,0
33616,1,1
33617,1,1
33618,2,2
33619,2,2
33620,1,0
33621,1,0
33622,1,1
33623,1,1
33624,1,1
33625,1,1
33626,1,1
33627,1,1
33628,1,1
33629,1,1
33630,2,2
33631,2,1
33632,1,1
33633,1,1
33634,1,0
33635,1,1
33636,1,0
33637,1,0
33638,1,1
33639,1,0
33640,1,0
33641,3,1
33642,1,3
33643,2,1
33644,1,0
33645,1,1
33646,2,1
33647,3,1
33648,1,0
33649,1,1
33650,1,1
33651,1,1
33652,1,1
33653,1,1
33654,1,1
33655,3,2
33656,2,0
33657,1,0
33658,1,1
33659,1,1
33660,1,1
33661,1,1
33662,1,1
33663,1,1
33664,1,0
33665,1,1
33666,1,1
33667,1,1
33668,1,0
33669,1,0
33670,1,1
33671,1,1
33672,1,1
33673,1,0
33674,1,1
33675,1,1
33676,1,1
33677,1,0
33678,2,2
33679,1,1
33680,1,1
33681,1,1
33682,1,0
33683,1,1
33684,1,1
33685,1,1
33686,1,0
33687,1,2
33688,2,0
33689,2,0
33690,1,3
33691,1,1
33692,1,0
33693,1,0
33694,1,0
33695,3,3
33696,1,0
33697,1,0
33698,1,0
33699,1,1
33700,2,1
33701,1,1
33702,1,1
33703,1,0
33704,1,0
33705,1,1
33706,2,2
33707,1,1
33708,1,1
33709,1,1
33710,1,1
33711,1,1
33712,1,1
33713,1,1
33714,1,2
33715,1,0
33716,1,0
33717,1,1
33718,1,1
33719,1,1
33720,1,1
33721,1,1
33722,1,0
33723,1,0
33724,1,1
33725,1,1
33726,1,1
33727,1,1
33728,1,1
33729,2,2
33730,3,3
33731,1,1
33732,1,0
33733,1,0
33734,1,1
33735,1,1
33736,1,1
33737,1,1
33738,1,1
33739,3,3
33740,5,5
33741,1,1
33742,1,1
33743,2,2
33744,1,0
33745,5,6
33746,3,3
33747,2,2
33748,1,1
33749,4,1
33750,1,1
33751,1,1
33752,2,2
33753,1,1
33754,1,1
33755,1,0
33756,1,0
33757,1,1
33758,2,2
33759,5,5
33760,4,4
33761,1,0
33762,2,1
33763,1,1
33764,1,0
33765,2,1
33766,1,1
33767,1,1
33768,4,4
33769,3,2
33770,3,3
33771,3,3
33772,1,1
33773,1,1
33774,1,0
33775,1,0
33776,1,0
33777,1,0
33778,1,1
33779,5,4
33780,2,1
33781,2,0
33782,2,1
33783,2,2
33784,3,1
33785,3,0
33786,4,0
33787,1,1
33788,1,0
33789,1,0
33790,1,1
33791,1,0
33792,1,1
33793,1,1
33794,1,1
33795,1,1
33796,1,1
33797,1,0
33798,1,0
33799,1,0
33800,1,0
33801,4,2
33802,1,0
33803,1,0
33804,1,1
33805,1,0
33806,4,4
33807,1,1
33808,4,4
33809,1,0
33810,7,7
33811,3,3
33812,1,1
33813,2,2
33814,1,1
33815,1,0
33816,4,0
33817,1,0
33818,2,0
33819,1,1
33820,17,13
33821,4,0
33822,1,1
33823,1,0
33824,1,0
33825,1,1
33826,1,0
33827,1,0
33828,1,1
33829,1,1
33830,1,0
33831,1,1
33832,1,1
33833,7,7
33834,37,36
33835,1,0
33836,32,44
33837,142,130
33838,22,7
33839,4,2
33840,31,24
33841,5,5
33842,1,3
33843,4,0
33844,1,1
33845,1,0
33846,1,0
33847,1,0
33848,2,2
33849,2,1
33850,2,1
33851,4,5
33852,2,2
33853,1,1
33854,1,1
33855,3,3
33856,3,1
33857,1,3
33858,3,0
33859,1,0
33860,1,0
33861,6,6
33862,4,2
33863,1,1
33864,2,1
33865,1,1
33866,4,4
33867,8,8
33868,1,1
33869,1,1
